filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,mfcc1_var,mfcc2_var,mfcc3_var,mfcc4_var,mfcc5_var,mfcc6_var,mfcc7_var,mfcc8_var,mfcc9_var,mfcc10_var,mfcc11_var,mfcc12_var,mfcc13_var,mfcc14_var,mfcc15_var,mfcc16_var,mfcc17_var,mfcc18_var,mfcc19_var,mfcc20_var,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,label
Southern Gospel_counter.txt,655740,0.32162932,0.08657176,0.15504907,0.0034134788,2258.4994401296517,708793.1984578248,2309.4318587839,160363.52918405528,2117.887939453125,949.8848266601562,321.44677734375,231.5552978515625,327.3846740722656,160.44190979003906,136.3841552734375,85.22276306152344,76.0008544921875,59.17975616455078,72.36859893798828,81.32115173339844,54.09806823730469,64.50601959228516,46.80698776245117,46.45849609375,50.145084381103516,50.369747161865234,47.01240921020508,49.06853103637695,99.8337173461914,-10.926534652709961,9.714963912963867,-6.4160003662109375,-0.8671131730079651,-10.530965805053711,2.358691692352295,-10.331326484680176,-3.1999948024749756,-2.5788965225219727,-2.808978796005249,-2.7755918502807617,0.5642079710960388,-4.754086971282959,-0.3609229326248169,-5.574043273925781,-3.559998035430908,-6.290832996368408,-3.0344865322113037,Southern Gospel
Southern Hip-Hop.00001.wav,655164,0.49998564,0.080953054,0.3570991,0.015728928,2842.6455590946744,1531566.7480070258,2954.4170740007426,321568.1345150939,4025.426513671875,1617.0325927734375,814.7149047851562,366.60357666015625,255.41342163085938,219.34732055664062,216.24246215820312,115.86518859863281,187.96823120117188,157.44329833984375,122.24153137207031,97.5107192993164,76.11322021484375,73.50325012207031,60.957801818847656,61.12297439575195,48.54358673095703,53.65986251831055,50.416385650634766,62.1358642578125,76.60639953613281,27.562088012695312,6.744477272033691,12.197011947631836,14.456873893737793,1.9799773693084717,18.432100296020508,0.6517449021339417,13.38671875,9.742036819458008,3.266450881958008,-1.8721994161605835,5.069707870483398,0.07296399772167206,7.349623203277588,0.9106127023696899,6.479294776916504,5.032464027404785,10.775197982788086,Southern Hip-Hop
Southern Hip-Hop.00002.wav,661248,0.33515015,0.092587575,0.2740003,0.0075189485,2834.3362412183797,948682.9300356047,2989.8582418262736,169997.90853578283,3536.41845703125,1017.0184936523438,745.3416137695312,497.1651611328125,216.3098907470703,288.5488586425781,194.9449920654297,154.85040283203125,189.63662719726562,94.63423919677734,81.27945709228516,131.51991271972656,97.74991607666016,104.48471069335938,109.78009033203125,131.26690673828125,71.34611511230469,77.70874786376953,67.46488952636719,70.00146484375,77.42747497558594,39.84199905395508,18.545557022094727,6.3053717613220215,2.8246254920959473,-13.160964965820312,0.30277225375175476,-7.501084804534912,-0.7627151608467102,-9.257792472839355,-1.9400990009307861,-3.4449703693389893,-5.255723476409912,-4.271012306213379,1.849470853805542,-6.533184051513672,5.610995292663574,-2.2720391750335693,2.810406446456909,Southern Hip-Hop
Southern Hip-Hop.00003.wav,661248,0.3663837,0.088619456,0.27639166,0.0060771722,2337.8712709487786,739688.5719001961,2525.5758777314823,283838.9325531772,3524.734130859375,1225.77685546875,893.4457397460938,397.8741760253906,271.4397277832031,363.3651428222656,237.2987823486328,218.151611328125,160.71121215820312,178.2574920654297,105.07350158691406,109.77041625976562,114.388427734375,97.5272216796875,135.06179809570312,101.97203826904297,97.60151672363281,118.75829315185547,123.19297790527344,106.8697280883789,92.46631622314453,9.45625114440918,25.779048919677734,4.93701171875,7.941579341888428,2.5737180709838867,5.30510950088501,1.575905203819275,13.050947189331055,6.163313388824463,3.571711540222168,2.5667874813079834,1.0073882341384888,-0.6323192119598389,-1.4553256034851074,-2.5157618522644043,5.003173828125,-7.189208030700684,1.9897454977035522,Southern Hip-Hop
Southern Hip-Hop.00004.wav,661248,0.4978558,0.07905415,0.34869617,0.016542453,2174.7910709426624,910715.4800659654,2681.6656198726955,382586.48577995354,4513.20068359375,1371.145263671875,594.4209594726562,517.83056640625,248.7705841064453,210.26231384277344,204.93106079101562,161.39588928222656,217.59774780273438,148.20582580566406,106.66309356689453,86.76030731201172,77.78533172607422,97.88935089111328,75.82240295410156,63.47114562988281,79.56709289550781,74.3680419921875,60.75572204589844,73.39659118652344,99.0378189086914,24.616323471069336,13.657480239868164,10.041895866394043,7.202176570892334,8.953218460083008,14.992852210998535,-12.869073867797852,15.966724395751953,5.045352458953857,6.615447521209717,0.3866097927093506,2.9559528827667236,2.836442470550537,7.813573360443115,0.06829701364040375,4.505817890167236,-1.595088243484497,-0.5290316939353943,Southern Hip-Hop
Southern Hip-Hop.00005.wav,661248,0.35508975,0.08851334,0.27328885,0.010522926,2330.2251940176084,600688.3738320876,2638.5453530051795,242129.01524035144,2710.423095703125,1036.822021484375,937.9345092773438,403.22637939453125,361.4681701660156,252.3665771484375,133.52703857421875,223.82681274414062,167.67701721191406,105.59387969970703,139.94656372070312,117.68634796142578,104.34962463378906,94.83049774169922,71.03587341308594,81.80538940429688,67.2812271118164,88.17427062988281,88.45844268798828,83.96426391601562,88.93375396728516,8.355142593383789,22.58868408203125,7.4629902839660645,5.624235153198242,-0.16116030514240265,4.329319477081299,-2.8427658081054688,6.841128826141357,-0.5304802060127258,1.1064637899398804,4.872231483459473,1.0638638734817505,-0.015600907616317272,7.085317611694336,-4.430014610290527,6.757521629333496,-3.0905818939208984,2.8196773529052734,Southern Hip-Hop
Southern Hip-Hop_counter.txt,661248,0.35508975,0.08851334,0.27328885,0.010522926,2330.2251940176084,600688.3738320876,2638.5453530051795,242129.01524035144,2710.423095703125,1036.822021484375,937.9345092773438,403.22637939453125,361.4681701660156,252.3665771484375,133.52703857421875,223.82681274414062,167.67701721191406,105.59387969970703,139.94656372070312,117.68634796142578,104.34962463378906,94.83049774169922,71.03587341308594,81.80538940429688,67.2812271118164,88.17427062988281,88.45844268798828,83.96426391601562,88.93375396728516,8.355142593383789,22.58868408203125,7.4629902839660645,5.624235153198242,-0.16116030514240265,4.329319477081299,-2.8427658081054688,6.841128826141357,-0.5304802060127258,1.1064637899398804,4.872231483459473,1.0638638734817505,-0.015600907616317272,7.085317611694336,-4.430014610290527,6.757521629333496,-3.0905818939208984,2.8196773529052734,Southern Hip-Hop
Surf Rock.00001.wav,661500,0.4636546,0.07124571,0.0836627,0.00043994118,2849.254333422157,240301.421052481,2573.255111408068,91813.42155951995,2083.63330078125,334.1951904296875,256.36102294921875,122.63862609863281,89.38217163085938,79.46947479248047,66.83905029296875,42.552345275878906,35.56304931640625,43.02787399291992,45.504817962646484,28.981853485107422,33.69462585449219,38.493553161621094,33.87869644165039,30.27168083190918,35.348594665527344,30.438703536987305,30.050935745239258,30.68270492553711,71.1939697265625,-12.459141731262207,34.181602478027344,5.54721212387085,4.360814094543457,1.1457152366638184,1.1821837425231934,-4.926209926605225,4.793473720550537,-2.098299741744995,1.2355912923812866,-2.9281880855560303,-0.38588085770606995,-0.6967307329177856,3.007781982421875,-4.6725006103515625,1.918679118156433,-4.0078911781311035,-4.740579605102539,Surf Rock
Surf Rock.00002.wav,661272,0.3662473,0.08442391,0.17832804,0.0030505045,2253.4988001542306,403659.835552626,2233.16148111118,134185.99881417057,3174.509033203125,544.717041015625,315.8146667480469,217.8882293701172,113.65653991699219,96.0166015625,84.95451354980469,99.68267822265625,86.2051010131836,83.56295013427734,57.54199981689453,48.68962097167969,63.37399673461914,55.15184020996094,34.706092834472656,61.9641227722168,48.77323913574219,52.131202697753906,47.04804229736328,48.3591194152832,92.69454193115234,-19.302949905395508,37.31186294555664,3.3576819896698,2.5169854164123535,-3.1137502193450928,-1.5976985692977905,-9.48532772064209,1.684049129486084,-7.076120376586914,2.104595422744751,-8.374075889587402,-3.988975763320923,-2.158376455307007,-0.04177412390708923,-9.477957725524902,2.9387786388397217,-6.853985786437988,-5.701918601989746,Surf Rock
Surf Rock.00003.wav,694785,0.41906187,0.08291076,0.11537387,0.002408734,2579.670472835523,266867.4793774322,2496.855955402178,129669.02017248822,6172.53515625,413.4812316894531,353.78997802734375,235.4322967529297,165.3789520263672,138.95252990722656,128.88995361328125,102.32177734375,89.85535430908203,71.98140716552734,70.35518646240234,57.07888412475586,87.88439178466797,89.20934295654297,125.84420776367188,83.28765869140625,72.32128143310547,79.41987609863281,90.75025177001953,73.13324737548828,79.64917755126953,-15.915316581726074,22.702407836914062,9.65054988861084,11.941304206848145,-4.668019771575928,5.788787364959717,-3.83083176612854,13.338881492614746,1.9514992237091064,-0.6897075772285461,-3.0114197731018066,5.719919204711914,-3.2798211574554443,-4.331435680389404,-6.769603252410889,3.0852723121643066,1.548093557357788,-4.7890543937683105,Surf Rock
Surf Rock.00004.wav,661500,0.39371204,0.0874325,0.16328615,0.0062374524,1922.230502245517,566756.5147634267,2167.108415652891,370461.5339140533,8571.3076171875,1169.310791015625,950.5529174804688,221.20887756347656,187.58663940429688,183.28045654296875,182.7421875,115.53515625,79.6230697631836,108.46155548095703,80.74278259277344,90.55277252197266,62.38615036010742,62.44784164428711,53.31804656982422,56.67142105102539,42.54581832885742,47.22172927856445,62.791385650634766,60.5846061706543,108.775634765625,-12.23089599609375,34.22444152832031,12.55473518371582,5.510871410369873,0.10093079507350922,4.525540351867676,-0.5449021458625793,-0.3166792094707489,-7.0027174949646,2.284799337387085,-0.6240933537483215,-1.1834465265274048,-5.8758087158203125,1.39372980594635,-3.242471694946289,5.799009323120117,-0.3061122000217438,1.3648282289505005,Surf Rock
Surf Rock.00005.wav,1323096,0.449205,0.078193285,0.1771869,0.0029449242,2004.7248079865105,282465.4458693052,2057.6107987884207,132064.11235397105,2901.88134765625,896.945068359375,241.92185974121094,71.89666748046875,40.4131965637207,36.18692398071289,41.4165153503418,31.070049285888672,28.968326568603516,21.2288875579834,23.35148811340332,29.898136138916016,21.896177291870117,20.299118041992188,19.115114212036133,14.345087051391602,20.46724510192871,17.174697875976562,25.108802795410156,22.550329208374023,113.5641098022461,-33.28974151611328,19.59585189819336,-3.483459234237671,16.69877052307129,0.119651198387146,11.429888725280762,-0.6509652137756348,2.7254700660705566,-3.357205390930176,2.6355574131011963,-3.4053902626037598,-2.4855473041534424,-6.900216102600098,-1.03976571559906,-6.797934532165527,-0.43141859769821167,-4.971864223480225,-1.102365255355835,Surf Rock
Surf Rock_counter.txt,1323096,0.449205,0.078193285,0.1771869,0.0029449242,2004.7248079865105,282465.4458693052,2057.6107987884207,132064.11235397105,2901.88134765625,896.945068359375,241.92185974121094,71.89666748046875,40.4131965637207,36.18692398071289,41.4165153503418,31.070049285888672,28.968326568603516,21.2288875579834,23.35148811340332,29.898136138916016,21.896177291870117,20.299118041992188,19.115114212036133,14.345087051391602,20.46724510192871,17.174697875976562,25.108802795410156,22.550329208374023,113.5641098022461,-33.28974151611328,19.59585189819336,-3.483459234237671,16.69877052307129,0.119651198387146,11.429888725280762,-0.6509652137756348,2.7254700660705566,-3.357205390930176,2.6355574131011963,-3.4053902626037598,-2.4855473041534424,-6.900216102600098,-1.03976571559906,-6.797934532165527,-0.43141859769821167,-4.971864223480225,-1.102365255355835,Surf Rock
Swing.00001.wav,661248,0.31694826,0.08843678,0.10182309,0.0020933598,963.5504923503016,49540.153060636236,913.9430359462552,19579.515102286623,2835.635009765625,528.7297973632812,504.6319580078125,182.17539978027344,299.2181091308594,235.16607666015625,159.9897003173828,80.51020812988281,84.54447174072266,74.66165924072266,106.46378326416016,65.32781982421875,60.032344818115234,58.109615325927734,57.109615325927734,69.17631530761719,75.46611022949219,62.03102111816406,46.119293212890625,31.978540420532227,200.80056762695312,-53.20454025268555,19.92786979675293,13.808270454406738,-4.1563944816589355,5.727799892425537,-21.7564754486084,-19.166061401367188,-10.513506889343262,-8.988759994506836,-7.443911075592041,-12.070258140563965,-5.540661334991455,-3.261664390563965,-4.966221809387207,-4.100366115570068,-7.006579875946045,-4.805181980133057,-1.9358749389648438,Swing
Swing.00002.wav,655740,0.3912516,0.08221729,0.24113342,0.0076034614,1167.0523807899276,121848.6704997398,1122.3794568470028,27601.92279092744,4471.7626953125,217.21694946289062,1015.3487548828125,256.27886962890625,282.3614501953125,44.14852523803711,31.94856834411621,78.49475860595703,90.0619125366211,89.97357940673828,46.79206466674805,35.65087127685547,53.03852081298828,41.177127838134766,36.48072052001953,44.468605041503906,32.03738784790039,33.327903747558594,39.08205795288086,47.68610382080078,194.96505737304688,-67.40564727783203,54.530696868896484,6.252426624298096,-5.079689979553223,20.102903366088867,-11.73489761352539,0.6120150089263916,-7.892740726470947,-5.940670013427734,1.6386884450912476,-2.2292518615722656,3.6444263458251953,-0.4853832423686981,0.18716856837272644,-3.6680877208709717,-2.8574440479278564,-3.667158365249634,-4.3034892082214355,Swing
Swing.00003.wav,661248,0.35248125,0.08334707,0.060847104,0.00089832087,1768.7281784696527,166158.7380261567,1604.6549084374612,27931.023948149876,6766.34375,689.57177734375,309.9573669433594,98.97271728515625,121.76204681396484,50.9049072265625,43.6545524597168,60.70078659057617,107.21121215820312,59.886688232421875,55.219295501708984,61.32891082763672,54.98942947387695,51.56289291381836,70.07010650634766,76.1654281616211,99.29931640625,66.4299087524414,63.3157958984375,74.69194030761719,132.30201721191406,-50.66444396972656,55.1375846862793,-13.714287757873535,4.898906707763672,-2.4127745628356934,0.05922691896557808,-10.728706359863281,4.668124198913574,-0.9247068762779236,7.210943698883057,-3.810816764831543,0.537469208240509,1.5280041694641113,4.679372787475586,1.3357123136520386,8.255916595458984,2.57608699798584,-0.260484904050827,Swing
